x,treatment,y
-1.738266398496882,1,0.9293910561488563
-1.3366427931811324,1,0.24559733441071135
-1.361106708564987,0,-0.39110542704451134
-0.35161713127840977,1,1.297926686635508
-2.3125815796967033,0,-1.5087316665564758
-0.18889719608460778,1,1.5273655955099947
-0.957229228096346,0,0.3850230033574601
0.8936001849299788,0,0.5348663475020107
0.956847237579234,1,2.8074608760710262
1.3922582291390866,0,0.43689820641797095
0.7674701130947078,1,1.3971224446835795
-0.053029778757267734,1,0.6066133263278507
0.8597939889439096,0,1.6572811049280136
1.5054811563838433,1,2.2704584651580553
-0.6535945334170485,1,2.072456982878322
0.610351145830187,0,-0.4110773974196248
-0.042673827710852374,1,1.7226973869744513
1.4400167254152394,0,0.1188648269466126
-0.8368950200968434,1,1.8261480943152486
-0.3015466095655266,1,0.4395090287754678
0.36233859316943917,0,0.8700113000909435
0.25811026702099754,0,-0.35711239309082465
-1.6394479624476481,1,-0.7026560974746862
0.360155232237386,0,0.6534177557803271
-0.11849769951697288,1,-0.4364396596613547
-0.23974784920156203,1,-0.010475036069742316
-0.15530166200229314,0,1.5099560631683993
0.21897170507821917,0,-0.5226115082392787
-1.8163956614546406,1,0.735191210127193
1.5524665679968663,1,1.7546473063883101
-0.8614416732885682,0,-2.2067078823216404
-2.2413678581872873,1,-0.8342265662036223
-0.08197449383484104,1,2.1714701073435014
1.4574804175244145,0,1.2612616199962108
-0.5186009711032398,1,0.6604459087787125
1.5512756209056682,0,2.215784923869936
1.5569420010285768,1,1.8552162760009547
-0.8627319171113763,0,0.15090255095364724
-2.4651208152773547,0,-1.542664382923074
-1.2351827568078488,0,-1.8990184945866946
1.1874322225543146,0,1.9885785104104823
-0.8167721736209068,0,0.5817762257839356
-1.5106774902505407,1,-0.09091623150365258
-1.3376946740539473,1,0.40933590719175916
0.00018014422029518804,0,-0.17142175853102382
-0.026108483729201715,0,-1.0356028963458697
0.8720449149097206,1,2.8439151309393647
0.9890499704668804,0,-0.11340068393165115
-0.9322490224957446,1,1.132200816101967
-0.15675869871669845,0,-0.5569159510484756
-1.1339346465649662,1,-0.5856033248474222
0.07189067206172675,1,2.0183401436921793
-1.1506078219780655,1,0.659579804595233
-1.200251555452681,1,2.2308782045404665
2.1234219339526375,0,1.7238664340135796
0.032388888425520096,0,0.2708260207020686
0.6431786123703356,0,0.7258177856254511
2.5380983786528484,1,3.1267122948284896
0.7858388236905651,1,3.291280326626863
-0.11414260193201425,0,1.5091916195864379
0.05458995154441833,0,0.821806087776966
-0.7444919671299762,1,-0.254431239569778
1.094338440936761,0,1.427005648166627
-0.3302786854546604,0,-0.10387754205852978
1.7627455255994957,1,2.313673324445423
-0.3447585414426272,0,-1.7234313248842446
-0.3536229319237997,0,0.7049039428703823
-0.41937740024787623,0,0.9683757214581212
0.6256938797342935,0,0.9164042603211682
0.18693606942873356,0,0.7096857479886096
1.3714324073778508,1,4.209889207765992
-0.5533496226261118,0,1.5972875570588252
0.29023814454305935,1,1.8094989784667919
1.9379617345617723,1,0.053279949903917156
-0.24038168695409634,0,0.6252516828055555
0.5326127940361377,0,0.6835933258317249
1.5718822401651174,1,3.2972283899388892
0.5534457799103193,1,1.280568793201316
-0.6345051681060726,1,-0.15455940620223496
-2.062350018165741,0,-1.0371850963228413
2.3931636444999302,1,2.9678402786298523
0.43031428213036543,0,0.5483771911251171
1.2605288876070315,0,1.5250131300388383
-0.4763135491383076,0,-0.17973215127466372
1.8184817231498083,0,0.11454152113927996
0.5195393601930505,0,1.084104652427454
0.04979744331439894,0,-0.35576475699639976
-0.9018171912232378,1,0.4078021332192858
0.3681847205816066,1,2.055903338456635
-0.48653003243104254,1,-0.5057682882978307
-0.2227691793707828,1,0.8882776091800983
-1.6225108173922826,1,-1.7947948215744554
-0.4905539302374794,1,0.37569532031410074
0.15987903483797983,1,1.7875702443726622
-1.250806160003097,1,0.17244971914610843
0.07389650956670456,1,1.0868347502136326
0.6632938789578444,1,2.407319015899428
-0.3067599406971191,1,0.6475262605194829
-0.6207841599596035,1,-0.8011660858357457
-0.6201241876096135,1,1.8497164683968679
0.9411423059808348,0,0.9855681389846338
-1.5345050452989106,0,-0.42231671262590964
-0.30045139331057524,1,0.6151342661293344
-0.4194051074850356,0,-0.760298970226176
0.1439970424593328,0,-0.6219450346406287
-0.06957008698046126,0,-1.9797840979475625
-1.1075061566240967,0,-1.360257226955717
2.040089487170476,1,2.2692144311842495
0.17761176958791589,0,1.7026033294458967
-1.3420383269747214,0,-2.995637783629555
-0.891433449836664,0,-0.7101444429491971
0.0975848755045005,1,1.1146224939928568
0.6129699383674597,1,1.621900946941814
-1.3421550645818923,1,-0.02085470281121468
0.7113368741009568,0,0.7362517323539888
-1.3732920829103488,1,0.9487181919676924
-0.7943888387036288,0,-2.3449054481987046
0.8531012625681964,1,2.7007464200829014
1.7009972292946562,0,1.0120264898806786
-0.0847078716217542,0,-1.1258600644535397
-0.30953861740571575,0,-2.181601005605946
1.267899148639513,1,0.3599220539153398
-1.07197888693,1,0.22939355983173398
0.27792183071799254,1,0.2596877539786757
0.23324557215707653,0,-1.0318273087443277
1.0093217602107074,1,1.467866443601971
0.2985784373330526,0,0.1616599485670106
-0.26639433439756366,0,-0.7796754538826869
0.6145545843865188,0,-0.7358070362881448
-1.1265648616302042,0,-1.6211035630997257
0.8140764312836131,0,0.3833666271242031
-0.6726765092005992,1,-0.4279485904460173
-0.9103659010549774,0,0.08581106668505833
-0.36764639009110345,1,2.1373677730175675
0.04600144152770579,1,2.494092233262436
0.7105859105367411,1,1.4181828143489457
-0.21267067374844265,0,-0.5874137214366977
0.735722851468494,0,-0.40004640090042753
0.9750824860821719,1,3.3325731834595977
-0.10575880794402147,1,0.6217685461687481
-0.981547110530414,1,2.569271131168839
0.9197510892238407,0,-1.362714092138619
0.275448247346923,0,0.3826819154499106
-2.115193535255952,0,-1.2515952933466097
-0.9882886519638155,0,-0.8437921943580778
0.1431616902282403,1,1.8909482733591725
-1.3719055142985772,0,0.8390588779570449
-0.6814201424601892,1,0.6117250555246316
-1.7129221407645252,0,-0.5988028378623426
0.4022636122278133,1,1.0780245155698827
0.24151780676325904,0,-1.1009001143166368
0.17612560137856614,0,-0.9573326798191697
1.4474740630704988,0,1.9528617759776936
-0.3526016708078728,0,-0.003373028635717812
-0.28918018544897156,1,-0.4502804151674402
2.0199232820733553,0,1.893260306114071
-1.3008629733039814,1,0.7777351574232749
0.7291629034512065,1,2.2887535951253293
-1.315096534161614,1,1.295891860518951
0.23625578922278398,1,-0.036940697606355766
2.1157826250508203,1,1.9796384712113912
0.27135602491513133,1,0.37923754397519516
-0.7718227720041364,0,-0.48946502931266916
2.384216059092654,0,3.1955073772635822
-0.5438213747150857,1,0.3646310983381684
