"","instname","n","IFmean","IFse","CTmean","CTse"
"1055","University of Warwick",2335,15.2812865708779,0.359929082636539,16.338573875803,0.746695412632787
"875","University of Michigan",2309,18.9317719276743,0.41472494682367,24.7719185794716,1.30278146488304
"681","University of Amsterdam",2290,8.17513115633188,0.22907346050483,10.2800655021834,0.655730380013775
"867","University of Maryland",2245,16.9061867652561,0.417404644299054,24.3868151447661,1.70270730172273
"246","Free University of Brussels",2190,7.92784025068493,0.282993226253688,10.8890867579909,0.769126379337126
"710","University of British Columbia",2178,17.0429758452709,0.423981677545089,25.5051147842057,1.4966793367735
"532","Purdue University",2177,7.83938967845659,0.242330188809922,12.9428341754708,0.932645828694795
"1028","University of Toronto",2167,18.2954801592063,0.442370806622352,20.5624596215967,1.08287575383165
"718","University of California-Davis",2147,14.9792680544946,0.39632505198154,24.3371588262692,1.58443044022359
"490","Ohio State University",2120,17.4621365042453,0.479339967926396,23.4883113207547,1.31774570173497
"871","University of Melbourne",2116,8.85874461531191,0.276473946929973,8.64265122873346,0.476463356170303
"193","Duke University",2107,19.0488287261509,0.446841470796825,33.4352634076887,3.15889221100534
"3","Aarhus University",2083,8.81339907825252,0.242979850513854,14.0967498799808,0.990716138282904
"1073","UNSW Sydney",2056,12.6497735321012,0.408487192119276,12.8042996108949,0.951526941303291
"1069","University of York",2051,9.43161913505607,0.313379101762171,14.9175475377864,3.15047132343367
"550","Rimini Centre for Economic Analysis (RCEA)",2037,1.00971074570447,0.0610104761305258,1.01687285223368,0.0834192925025351
"333","IPAG Business School",2034,2.60589826450344,0.0956764140046976,4.30003933136677,0.300304213156356
"889","University of Munich",2017,5.52773097025285,0.261736977247288,7.0095240456123,0.651375033138843
"481","Northwestern University",2010,25.6738694870647,0.521379169980778,41.034855721393,2.71971345821984
"635","Texas A&M University",2002,10.3128060529471,0.289486339334927,11.729020979021,0.563174381529887
"691","University of Barcelona",1988,4.11018342454728,0.117678792079123,5.5872032193159,0.276028963394837
"720","University of California-Los Angeles (UCLA)",1979,25.1273474370894,0.563684380541317,35.8361192521475,2.0190643556463
"1072","University of Zurich",1961,12.2507865043345,0.379155082074505,17.4557164711882,1.16071759673818
"746","University of Connecticut",1913,7.39080265917407,0.253993308846228,7.98905384213278,0.665864337363532
"11","Aix-Marseille University",1898,7.68720653055848,0.257824395844325,8.58096944151739,0.677516222628833
"203","Economic Research Forum (ERF)",1878,1.32462261554846,0.0626187908314338,1.74693290734824,0.121775914838266
"497","Organisation for Economic Co-operation and Development (OECD)",1850,6.62486172486487,0.19384285090056,10.0598108108108,0.581341417947123
"293","Humboldt University Berlin",1825,4.71774431561644,0.204214095113051,5.52088219178082,0.401411951214868
"315","Institute for Fiscal Studies (IFS)",1808,3.39939107024336,0.141820148535347,6.21041482300885,0.568304196137422
"995","University of Sydney",1806,9.6539355675526,0.273062505258145,14.1418549280177,1.00496381141856
"463","National University of Singapore (NUS)",1802,11.2227223468368,0.332390714664608,15.2785571587125,0.869479738930403
